#{"t_start": 1702283499.671242, "env_id": "ContactProcess"}
r,l,t
-400.0001,3,620.623364
-400.0001,3,620.626157
-600.0001,3,620.628931
-700.0001,7,620.634041
-500.0001,3,620.636831
-600.0001,3,620.639625
-400.0001,3,620.642407
-400.0001,4,620.645838
-500.0001,3,620.648626
-300.0001,3,620.651518
-800.0001,4,620.654972
-300.000096,4,620.658616
-400.0001,3,620.661383
-500.0001,3,620.664169
-300.0001,3,620.666951
-300.0001,3,620.669756
-200.0001,4,620.673204
-500.0001,4,620.676666
-500.0001,4,620.680133
-500.0001,3,620.683024
-400.0001,3,620.685805
-400.0001,5,620.689784
-1000.0001,4,620.693238
-500.0001,4,620.696699
-800.0001,3,620.699495
-1000.0001,6,620.704057
-500.0001,3,620.706851
-800.0002,4,620.763325
-900.0001,4,620.766845
-600.0001,3,620.769688
-500.0001,3,620.772485
-400.000097,3,620.775387
-600.0001,3,620.778174
-500.0001,4,620.781618
-300.0001,3,620.784406
-800.0001,3,620.787222
-400.0001,3,620.790026
-800.0001,5,620.794164
-600.0001,3,620.796952
-400.0001,4,620.800408
-600.0001,3,620.803195
-300.0001,3,620.805968
-600.0001,3,620.80876
-600.0001,5,620.812839
-500.0002,4,620.816455
-500.0001,5,620.820484
-1000.0001,6,620.825177
-300.0001,3,620.827975
-500.0001,3,620.83076
-200.0001,3,620.833518
-400.0001,3,620.836282
-700.0001,5,620.840281
-600.0001,3,620.843072
-600.0001,3,620.84586
-600.0001,3,620.84864
-500.0001,3,620.851421
-500.0001,3,620.854189
-700.000097,3,620.857179
-600.0001,3,620.859963
-500.0001,3,620.862726
-600.0001,4,620.866168
-300.0001,3,620.86895
-500.0001,3,620.871737
-900.0001,3,620.87453
-200.0001,3,620.877306
-500.0001,3,620.880086
-500.0001,6,620.884742
-800.0001,3,620.887535
-500.0001,3,620.890323
-200.0001,3,620.89309
-800.0001,4,620.89653
-300.0001,3,620.89935
-500.0001,5,620.903351
-400.0001,3,620.906134
-400.0001,4,620.909573
-500.0001,3,620.91236
-500.0001,3,620.915255
-600.0001,3,620.918048
-600.0001,4,620.921481
-600.0001,3,620.92436
-400.0001,3,620.927129
-1100.0001,3,620.929921
-700.0001,3,620.932708
-300.0001,3,620.935495
-200.0001,3,620.938255
-500.0001,5,620.942258
-700.0001,4,620.945813
-600.0001,3,620.948612
-500.0001,3,620.951395
-600.0001,3,620.954155
-700.0001,4,620.957582
-500.0001,3,620.960377
-600.0001,3,620.963159
-400.000096,4,620.966812
-400.0001,3,620.969632
-500.0001,3,620.972422
-400.0001,3,620.97535
-500.0001,3,620.97815
-400.0001,3,620.980928
-300.0001,3,620.983719
-600.0001,3,620.986501
-500.0001,3,620.989293
-600.0001,4,621.046859
-500.0001,3,621.049823
-600.0001,4,621.053389
-400.0001,3,621.056387
-700.0001,3,621.059397
-600.0001,5,621.064583
-400.0001,3,621.067791
-300.0001,3,621.070799
-600.0001,5,621.075461
-500.0001,4,621.079417
-500.0001,3,621.082351
-500.0001,4,621.08644
-200.0001,4,621.090228
-400.0001,3,621.093334
-400.0001,3,621.09672
-700.0001,5,621.100958
-300.0001,5,621.105142
-600.0001,4,621.108698
-300.0001,3,621.11154
-600.0001,3,621.114614
-900.0001,3,621.117581
-400.0001,3,621.120811
-300.0001,4,621.124931
-600.0001,4,621.128851
-600.0001,3,621.131793
-600.0001,3,621.134697
-700.0001,3,621.137662
-700.0001,3,621.140576
-400.0001,3,621.143422
-400.0001,3,621.146296
-200.0001,3,621.149164
-700.0001,6,621.154315
-500.0001,3,621.157185
-400.0001,3,621.160164
-500.0001,3,621.163506
-800.0001,3,621.16682
-300.0001,3,621.169712
-200.0001,3,621.172603
-800.0001,3,621.175526
-600.0001,4,621.179176
-300.0001,3,621.182288
-500.0001,3,621.185467
-500.0001,5,621.189707
-600.0001,3,621.192764
-500.0001,3,621.195647
-900.0001,5,621.199892
-900.0001,4,621.203461
-1200.0001,5,621.207678
-500.0001,3,621.210509
-700.0001,3,621.213366
-600.0001,3,621.216217
-400.0001,4,621.219702
-400.0001,4,621.223352
-700.0001,3,621.226401
-500.0001,3,621.229272
-500.0001,3,621.232113
-500.0001,3,621.234935
-500.000097,3,621.237894
-700.000096,4,621.241627
-1600.000186,14,621.256796
-500.0001,5,621.26088
-400.0001,5,621.264978
-500.0001,3,621.267792
-700.0001,4,621.271326
-600.0001,3,621.274266
-800.0001,3,621.27708
-300.0001,3,621.280273
-400.0001,3,621.283516
-700.0001,3,621.286439
-600.0001,3,621.289329
-500.0001,3,621.35161
-600.0001,3,621.354688
-700.0001,3,621.357623
-200.0001,3,621.360502
-600.0001,3,621.363434
-400.0001,4,621.366974
-700.0001,5,621.37113
-600.0001,3,621.374172
-300.0001,3,621.377046
-800.0001,3,621.379932
-600.0001,3,621.382775
-500.0001,5,621.38687
-1000.0001,6,621.392391
-1399.900606,8,621.400897
-600.0001,3,621.404618
-300.0001,3,621.407684
-500.0001,3,621.41093
-600.0001,3,621.414008
-600.0001,4,621.417614
-500.0001,3,621.420518
-700.0001,4,621.424375
-600.000097,3,621.427389
-500.0001,3,621.430539
-600.0001,3,621.433869
-600.0001,5,621.438416
-400.0001,4,621.442528
-300.0001,3,621.445684
-300.0001,3,621.448655
-300.0001,4,621.452339
-800.0001,3,621.455361
-300.0001,3,621.458543
-500.0001,3,621.461424
-500.0001,3,621.464627
-500.0001,3,621.467665
-600.0001,3,621.470771
-700.000096,4,621.474775
-400.0001,3,621.477648
-400.0001,3,621.480524
-300.0001,3,621.483341
-200.0001,4,621.486876
-2100.0003,13,621.498666
-900.0001,8,621.504582
-800.0001,3,621.507587
-1100.0001,7,621.512986
-400.0001,3,621.516007
-400.0001,3,621.518892
-500.0001,3,621.5218
-500.0001,3,621.524664
-300.0001,5,621.528868
-500.0001,3,621.531728
-600.0001,4,621.53525
-500.0001,3,621.538183
-300.0001,3,621.541134
-600.0001,3,621.543977
-400.0001,3,621.546855
-400.0001,3,621.549703
-400.0002,3,621.552676
-700.0001,3,621.555592
-400.0001,3,621.558624
-500.0001,5,621.562729
-600.0001,3,621.56554
-600.0001,3,621.568331
-500.0001,3,621.571167
-900.0001,4,621.574677
-800.0001,4,621.578162
-400.0001,8,621.583886
-700.0001,3,621.586915
-400.0001,3,621.59048
-500.0001,3,621.650839
-700.0001,3,621.653906
-300.0001,4,621.657463
-600.0001,3,621.660339
-500.0001,4,621.663913
-800.0001,4,621.667447
-700.0001,4,621.67101
-300.0001,3,621.673856
-500.0001,3,621.67667
-700.0001,4,621.680407
-700.0001,3,621.683221
-400.0001,3,621.685979
-700.0001,4,621.689489
-500.0001,3,621.692359
-200.0001,3,621.695189
-400.0001,3,621.697993
-300.0001,3,621.700805
-600.0001,3,621.703895
-600.0001,4,621.707558
-800.0001,4,621.711294
-600.0001,3,621.714467
-700.0001,4,621.71804
-500.0001,4,621.721614
-800.0001,3,621.724432
-800.0001,3,621.727263
-300.0001,3,621.730423
-3496.900613,29,621.763905
-3000.0003,26,621.817496
-300.0001,3,621.821054
-400.0001,3,621.824383
-700.0001,3,621.827405
-700.0001,4,621.831042
-400.0001,4,621.8351
-400.0001,3,621.838212
-700.0001,3,621.841178
-600.0001,3,621.844041
-500.0001,3,621.846923
-500.0001,3,621.850039
-300.0001,3,621.852915
-500.0001,3,621.856288
-600.0001,3,621.859581
-400.0001,3,621.862507
-600.0001,3,621.865836
-500.0001,3,621.869539
-500.0001,3,621.872662
-300.0001,3,621.875553
-400.0001,3,621.878996
-400.0001,3,621.882255
-600.0001,3,621.885247
-300.0001,4,621.889138
-500.0001,3,621.89209
-300.0001,3,621.894939
-400.0001,3,621.898243
-800.0001,3,621.90132
-400.0001,3,621.904427
-500.0001,3,621.907363
-600.0001,4,621.910918
-500.0001,3,621.914076
-300.0001,4,621.917729
-600.0001,4,621.921313
-300.0001,3,621.92485
-500.0001,3,621.927791
-400.0001,5,621.932298
-500.0001,3,621.999466
-600.0001,3,622.002679
-21814.205465,160,622.170015
-300.0001,3,622.17332
-1000.0001,3,622.176229
-600.0001,3,622.179118
-600.0001,3,622.182507
-700.000096,4,622.186796
-400.0001,4,622.190746
-300.0001,3,622.193771
-700.0001,5,622.198847
-600.0001,5,622.202987
-600.0001,4,622.207172
-600.0001,3,622.210082
-400.0001,3,622.21293
-700.0001,3,622.215794
-800.0001,4,622.219296
-400.0001,3,622.222295
-700.0001,3,622.225772
-400.0001,3,622.228807
-600.0001,3,622.231781
-500.0001,3,622.234703
-600.0001,4,622.238317
-600.0001,3,622.241552
-600.0001,3,622.244569
-500.0001,4,622.248249
-500.0001,3,622.251179
-300.0001,3,622.25426
-500.0001,3,622.257465
-400.0001,3,622.260359
-500.0001,4,622.323144
-300.0001,3,622.326193
-400.0001,4,622.329824
-500.0001,3,622.332738
-500.0001,3,622.335573
-600.0001,3,622.338787
-300.0001,3,622.341793
-500.0002,4,622.345533
-700.0001,3,622.348982
-400.0001,3,622.352238
-500.0001,3,622.35523
-300.0001,5,622.359506
-300.0001,3,622.362646
-500.0001,3,622.365717
-700.0001,3,622.368674
-700.0001,9,622.375162
-600.0001,4,622.37898
-500.0001,4,622.382498
-800.000096,4,622.386163
-700.0001,3,622.389566
-500.0001,5,622.393985
-300.0001,3,622.396959
-400.0001,3,622.39989
-300.0001,3,622.402768
-9891.531905,84,622.494728
-700.0001,3,622.501504
-500.0001,4,622.505253
-700.0001,3,622.508139
-500.0001,3,622.516738
-500.0001,3,622.520228
-300.0001,3,622.523749
-300.0001,3,622.526661
-800.0001,4,622.534624
-600.0001,3,622.537576
-600.0001,3,622.541477
-400.0001,3,622.544648
-600.0001,3,622.547957
-600.0001,3,622.551013
-300.0001,3,622.554021
-400.0001,3,622.557168
-600.0001,3,622.560043
-499.541861,4,622.563688
-800.0001,6,622.568855
-300.0001,3,622.571698
-600.0001,3,622.575535
-600.0001,3,622.578622
-600.0001,5,622.583167
-300.0001,3,622.586294
-900.0001,5,622.591078
-500.0001,3,622.65401
-600.0001,3,622.657152
-400.0001,3,622.660344
-600.0001,6,622.665701
-400.0001,3,622.668726
-400.0001,3,622.671826
-600.0001,3,622.675407
-500.0001,3,622.678518
-500.0001,4,622.682442
-700.0001,4,622.686469
-400.0001,3,622.689502
-600.0001,4,622.693106
-900.0001,4,622.696834
-800.0001,3,622.700332
-400.0001,3,622.703366
-500.0001,4,622.707241
-400.0001,3,622.710235
-500.0001,3,622.713322
-500.0001,3,622.716591
-400.0001,4,622.720803
-500.0001,3,622.723955
-300.0001,3,622.72708
-500.0001,3,622.730119
-400.0001,3,622.733004
-600.0001,3,622.736055
-500.0001,3,622.739543
-500.0001,4,622.743184
-10300.0003,87,622.832362
-500.0001,3,622.83533
-600.0001,3,622.838241
-600.0001,6,622.84291
-300.0001,3,622.845865
-600.0001,4,622.849402
-400.0001,3,622.852251
-17304.458256,144,623.043258
-700.0001,4,623.047123
-1000.0001,8,623.053489
-400.0001,3,623.056982
-400.0001,3,623.060197
-600.0001,3,623.063356
-600.0001,3,623.0669
-300.0001,3,623.070014
-500.0001,3,623.073486
-900.0001,3,623.076569
-800.0001,6,623.081594
-500.0001,4,623.085262
-600.0001,3,623.088287
-500.0001,3,623.091478
-700.0001,3,623.094357
-900.0001,5,623.09863
-600.0001,3,623.102011
-600.0001,3,623.105104
-400.0001,3,623.107988
-600.0001,6,623.113227
-400.0001,3,623.116284
-600.0001,3,623.119243
-600.0001,3,623.12239
-600.0001,4,623.126099
-200.0001,3,623.129036
-1000.0001,4,623.133204
-400.0001,3,623.136126
-500.0001,3,623.139039
-500.0001,4,623.142621
-700.0001,4,623.146396
-700.0001,3,623.149439
-600.0001,3,623.152357
-500.0001,3,623.155332
-400.0001,3,623.158242
-500.0001,3,623.16112
-600.0001,3,623.164048
-600.0001,5,623.168358
-400.0001,4,623.171987
-400.0001,3,623.174867
-500.0001,3,623.177735
-300.0001,3,623.180843
-500.000097,3,623.183881
-600.0001,3,623.186843
-700.0001,5,623.191062
-500.0001,4,623.194635
-500.0001,5,623.198953
-1700.000183,17,623.275684
-700.0001,6,623.280485
-200.0001,3,623.283362
-600.0001,3,623.286186
-300.0001,3,623.289074
-400.0001,4,623.292606
-500.0001,3,623.295506
-500.0001,4,623.299346
-400.0001,6,623.30425
-600.0001,3,623.307148
-500.0001,5,623.31127
-400.000097,3,623.314362
-500.0001,3,623.317248
-400.0001,3,623.320112
-500.000097,3,623.323108
-500.0002,5,623.327246
-400.0001,4,623.330789
-500.0001,3,623.333784
-600.0001,3,623.336623
-400.0001,3,623.339654
-600.0001,3,623.342625
-500.0001,5,623.346756
-500.0001,3,623.349584
-300.0001,4,623.353089
-400.000097,3,623.356181
-500.000097,3,623.359173
-600.0001,3,623.362035
-700.0001,3,623.365055
-500.0001,3,623.367898
-500.0001,3,623.370793
-500.0001,3,623.373669
-300.0001,3,623.376508
-1000.0001,4,623.380289
-500.0001,3,623.383309
-700.0001,5,623.387533
-500.0001,3,623.390431
-600.0001,3,623.393354
-300.0001,3,623.396379
-700.0001,3,623.399292
-400.0001,4,623.402818
-700.0001,3,623.405887
-400.0001,5,623.41003
-800.0001,5,623.414675
-1100.0001,5,623.418751
-500.0001,4,623.422321
-500.0001,3,623.425144
-800.0001,3,623.428107
-600.0001,3,623.431175
-300.0001,3,623.434096
-300.0001,4,623.43767
-8500.000299,61,623.506367
-500.0001,3,623.509267
-500.0001,3,623.512122
-400.0001,3,623.51507
-500.0001,5,623.573802
-800.0001,3,623.576773
-400.0001,3,623.579659
-700.0001,4,623.583192
-300.0001,3,623.586029
-500.0001,3,623.588848
-500.0001,3,623.591798
-500.0001,4,623.595335
-400.0001,3,623.598158
-400.0001,3,623.601002
-600.0001,3,623.603814
-300.0001,3,623.60661
-300.0001,3,623.609428
-600.0001,3,623.61225
-600.0002,5,623.61643
-500.0001,3,623.619256
-200.0001,3,623.622193
-400.0001,3,623.62503
-300.0001,3,623.627882
-400.0001,3,623.630715
-400.0001,3,623.633539
-500.0001,5,623.637619
-300.0001,3,623.640441
-300.0001,3,623.643249
-800.0001,3,623.646068
-1200.0002,6,623.652913
-600.0001,3,623.655738
-400.0001,4,623.659242
-600.0001,3,623.6621
-600.0001,3,623.664917
-500.0001,3,623.667738
-400.0001,3,623.670547
-400.0001,4,623.674053
-400.0001,3,623.676876
-400.0001,3,623.67969
-400.0001,3,623.682496
-700.0001,3,623.685462
-400.0001,4,623.688979
-700.0001,5,623.693076
-600.000096,4,623.696755
-300.0001,3,623.699633
-200.0001,3,623.702424
-600.0001,4,623.705894
-500.0001,6,623.710523
-400.0001,3,623.713545
-700.0001,4,623.717062
-400.0001,3,623.719879
-500.0001,3,623.722687
-700.0001,3,623.725514
-500.0001,3,623.728336
-5799.570682,45,623.777936
-600.0001,4,623.781744
-500.0001,3,623.784672
-400.0001,3,623.787668
-300.0001,3,623.791229
-600.0001,3,623.79424
-400.0001,3,623.797387
-400.0001,3,623.800437
-400.0001,3,623.803659
-400.0001,4,623.807349
-600.0001,4,623.810972
-500.0001,3,623.813979
-400.0001,3,623.816947
-400.0001,4,623.882092
-600.0001,3,623.88543
-700.0001,3,623.888384
-500.0001,6,623.89356
-300.0001,3,623.896773
-500.0001,4,623.900962
-500.0001,4,623.904777
-700.000097,3,623.90789
-600.0001,6,623.912966
-400.0001,3,623.916382
-300.0001,3,623.919536
-400.0001,3,623.922835
-500.0001,3,623.925967
-600.000097,3,623.929122
-300.0001,3,623.932163
-500.0001,4,623.935804
-600.0001,3,623.938818
-200.0001,3,623.941641
-700.000097,3,623.944542
-300.0002,4,623.948454
-400.0001,3,623.951791
-400.0001,3,623.954924
-300.0001,3,623.95822
-500.0001,6,623.963061
-300.0001,4,623.96673
-400.0001,3,623.96965
-700.0001,3,623.972624
-400.0001,3,623.975496
-800.0001,4,623.979108
-400.0001,3,623.982521
-600.0001,4,623.986345
-500.0001,3,623.989212
-800.000099,6,623.994748
-700.0001,3,623.997843
-500.0001,3,624.00082
-700.0001,4,624.004486
-500.0001,3,624.00753
-800.0001,3,624.010482
-500.0001,3,624.013357
-300.0001,3,624.016493
-600.000097,3,624.01961
-400.0001,4,624.023251
-400.0001,3,624.026163
-700.0001,3,624.029037
-500.0001,4,624.033836
-600.0001,5,624.038131
-400.0001,4,624.041662
-400.0001,3,624.044494
-400.0001,3,624.047845
-400.0001,3,624.051195
-500.0001,4,624.055001
-200.0001,3,624.058021
-400.0001,3,624.061006
-700.0001,4,624.064677
-600.0001,4,624.068194
-400.0001,3,624.071475
-600.0001,4,624.075502
-300.0001,3,624.07853
-400.0001,3,624.081532
-400.0001,3,624.084886
-600.0001,3,624.087881
-500.0001,4,624.09157
-600.0001,4,624.095183
-900.000097,3,624.098455
-400.0001,4,624.103073
-800.0001,3,624.106005
-500.0001,3,624.108848
-700.0001,4,624.112375
-500.0001,5,624.116681
-400.000096,4,624.12052
-500.0001,4,624.124261
-600.0001,3,624.127217
-500.0001,3,624.130048
-400.0001,4,624.219947
-1999.761114,15,624.239009
-300.0001,3,624.242274
-800.0001,3,624.245661
-599.850308,4,624.249798
-400.0001,3,624.252974
-800.0001,3,624.256077
-500.0001,3,624.259745
-500.0001,3,624.262848
-300.0001,3,624.266042
-500.0001,3,624.268996
-500.0001,4,624.272865
-500.0001,3,624.275784
-500.0001,3,624.278756
-600.0001,3,624.28194
-300.0001,3,624.284799
-400.0001,3,624.287616
-300.0001,4,624.291127
-300.0001,3,624.293918
-400.0001,3,624.296743
-400.0001,3,624.3001
-700.000098,4,624.304198
-300.0001,3,624.307167
-300.0001,4,624.310772
-500.0001,3,624.314024
-500.0001,3,624.316973
-500.0001,3,624.319794
-400.0001,3,624.323127
-400.0001,3,624.32632
-400.0001,3,624.329362
-500.0001,3,624.332334
-400.0001,3,624.335297
-300.0001,3,624.338721
-500.0001,3,624.341816
-900.0001,5,624.346528
-700.000097,3,624.350093
-400.0001,3,624.35315
-500.0001,3,624.356408
-500.0001,3,624.359919
-300.0001,3,624.363066
-900.0001,3,624.366069
-400.0001,3,624.369772
-500.0001,3,624.373102
-500.0001,4,624.376701
-400.0001,3,624.380118
-300.0001,4,624.383755
-500.0001,6,624.38898
-300.0001,3,624.392206
-400.0001,3,624.395094
-400.0001,3,624.398089
-500.0001,4,624.402352
-400.0001,3,624.405725
-500.0001,3,624.409124
-300.0001,3,624.412405
-500.0001,3,624.415375
-500.0001,4,624.419401
-700.0001,4,624.423327
-600.0001,5,624.42758
-300.0001,3,624.430923
-600.0001,3,624.4339
-400.0001,3,624.43692
-24064.327272,189,624.723272
-300.0001,3,624.726337
-600.0001,4,624.730577
-800.0001,5,624.736029
-500.000096,4,624.74019
-400.0001,3,624.743237
-400.0001,3,624.746156
-400.0001,4,624.749999
-600.0001,3,624.752907
-400.0001,3,624.755732
-400.0001,3,624.758637
-600.0001,3,624.762111
-500.0001,3,624.764983
-300.0001,3,624.767803
-300.0001,3,624.771547
-400.0001,3,624.774407
-400.0001,3,624.777182
-700.0001,3,624.78039
-500.0001,3,624.783534
-300.0001,3,624.786542
-400.0001,3,624.789807
-400.0001,3,624.792783
-500.0001,3,624.795848
-800.0001,4,624.799549
-800.0001,3,624.802466
-300.0001,3,624.80568
-300.0001,3,624.80868
-300.0001,3,624.811632
-400.0002,4,624.815519
-700.0001,3,624.818475
-400.0001,3,624.821824
-600.0001,3,624.824793
-400.0001,3,624.827805
-700.0001,4,624.831723
-300.0001,4,624.835691
-500.0001,3,624.901361
-400.0001,3,624.904254
-400.0001,4,624.907815
-400.0001,4,624.912167
-600.0001,4,624.915965
-400.0001,3,624.918925
-600.0001,3,624.922167
-200.0001,3,624.925411
-400.0001,3,624.928355
-2400.0002,22,624.94834
-300.0001,3,624.95135
-400.0001,3,624.954372
-700.0001,5,624.958632
-300.0001,3,624.961519
-300.0001,3,624.964459
-1099.900606,9,624.973117
-400.0001,3,624.975982
-600.0002,4,624.979683
-300.0001,3,624.982635
-700.0001,3,624.985532
-700.0001,4,624.989153
-400.0001,3,624.992071
-800.0001,5,624.996684
-500.0001,4,625.000193
-300.0001,3,625.003051
-600.0001,3,625.006035
-400.0001,3,625.008928
-500.0001,3,625.011943
-500.0001,3,625.014841
-300.0001,3,625.017694
-500.0001,3,625.020533
-700.0001,3,625.023678
-500.0001,5,625.027796
-600.0001,4,625.03189
-300.0001,3,625.034875
-500.0001,3,625.037812
-400.0001,3,625.040692
-800.0001,8,625.047222
-300.0001,3,625.050279
-500.0001,4,625.053924
-600.0001,3,625.057181
-600.0001,3,625.06019
-200.0001,3,625.063148
-300.0001,3,625.066043
-400.0001,3,625.068911
-700.0001,3,625.071902
-400.0001,3,625.074831
-400.0001,3,625.077703
-700.0001,3,625.080816
-400.0001,3,625.083661
-800.0001,3,625.086549
-500.0001,3,625.089485
-300.0001,3,625.092373
-400.0001,3,625.095246
-500.0001,3,625.098144
-300.0001,3,625.100988
-400.0001,3,625.104245
-200.0001,3,625.107124
-400.0001,3,625.110012
-600.0001,4,625.114358
-400.0001,3,625.11734
-500.0001,3,625.120259
-500.0001,3,625.123303
-500.0001,3,625.126254
-500.0001,3,625.129258
-500.0001,3,625.132243
-300.0001,3,625.135168
-400.0001,3,625.138117
-300.0001,3,625.14099
-1000.0001,5,625.204732
-500.0001,3,625.207794
-400.0001,4,625.211331
-500.0001,4,625.215429
-500.0001,4,625.219278
-300.0001,3,625.222242
-600.0001,4,625.225867
-500.0001,4,625.229694
-700.0001,4,625.233508
-300.0001,3,625.236429
-500.0001,3,625.239509
-500.0001,3,625.242408
-400.0001,4,625.246498
-600.0001,3,625.249578
-500.0001,3,625.252487
-900.0001,7,625.258119
-400.0001,3,625.261137
-400.0001,3,625.264436
-600.0001,3,625.268027
-400.0001,3,625.271266
-700.0001,4,625.275288
-500.0001,3,625.278233
-500.0001,3,625.28121
-500.0001,3,625.28418
-400.0001,3,625.287413
-500.000097,3,625.290736
-300.0001,3,625.293753
-600.0001,3,625.296638
-300.0001,3,625.299758
-400.0001,3,625.302899
-600.0001,3,625.305884
-400.0001,3,625.309547
-700.0001,3,625.312596
-500.0001,3,625.315767
-600.0001,3,625.318802
-300.0001,3,625.321973
-700.0001,3,625.324989
-500.0001,3,625.327924
-600.0001,3,625.330963
-400.0001,3,625.333884
-600.0001,3,625.336806
-600.0001,3,625.339848
-700.0001,3,625.342908
-400.0001,3,625.345793
-300.0001,3,625.348687
-200.0001,3,625.351543
-600.0001,3,625.354475
-600.0001,3,625.357419
-600.0001,3,625.360303
-400.0001,3,625.363517
-400.0001,4,625.367504
-300.0001,3,625.370427
-800.0001,8,625.376625
-500.0001,3,625.379528
-200.0001,3,625.382529
-300.0001,3,625.38545
-600.0001,4,625.389005
-500.0001,3,625.391856
-400.0001,3,625.394688
-500.0001,4,625.398266
-500.0001,3,625.401113
-300.0001,4,625.404799
-400.0001,3,625.407908
-600.0001,3,625.410774
-300.0001,3,625.413737
-600.0001,3,625.416636
-600.0001,5,625.42082
-500.0001,3,625.423801
-500.0001,3,625.426698
-600.0001,3,625.429672
-300.0001,3,625.43257
-600.0001,3,625.435432
-500.0001,5,625.439879
-600.0001,4,625.443528
-500.0001,3,625.446432
-500.0001,3,625.449371
-500.0001,3,625.452315
-800.0001,5,625.514126
-400.0001,3,625.517072
-400.0001,3,625.519925
-500.0001,4,625.523485
-500.0001,3,625.526339
-600.0001,6,625.53187
-300.0001,3,625.534714
-700.0001,3,625.537743
-300.0001,3,625.5408
-500.0001,3,625.543709
-600.0002,5,625.54802
-400.0001,3,625.550892
-600.0001,3,625.553778
-600.000095,5,625.558206
-600.0001,4,625.561954
-200.0001,3,625.564856
-300.0001,3,625.567727
-500.0001,3,625.570636
-400.0001,3,625.574117
-900.0001,5,625.579397
-900.000095,5,625.584496
-300.0001,3,625.587626
-700.0001,3,625.590597
-500.0001,3,625.593697
-400.0001,3,625.596644
-500.0001,3,625.5997
-500.0001,3,625.602682
-400.0001,3,625.605558
-600.0001,3,625.60844
-500.0001,3,625.611318
-700.0001,3,625.614455
-500.0001,3,625.617296
-2499.701286,18,625.631712
-400.0001,3,625.634622
-400.0001,3,625.637478
-500.0001,3,625.640323
-400.0001,3,625.643176
-300.0001,3,625.646019
-500.0001,3,625.648834
-400.0001,3,625.651693
-500.0001,3,625.654539
-400.0001,3,625.657539
-600.0001,4,625.661018
-500.0001,4,625.664721
-600.0001,5,625.669733
-1100.0001,7,625.675156
-400.0001,3,625.678081
-700.0001,3,625.681051
-600.0001,4,625.684612
-800.000096,4,625.688587
-400.0001,5,625.693128
-500.0001,3,625.696044
-300.0001,3,625.698909
-600.000096,4,625.703146
-400.0001,4,625.707088
-900.0001,4,625.711882
-400.0001,3,625.714911
-500.0001,3,625.717792
-400.0001,4,625.721527
-300.0001,3,625.724433
-500.0001,3,625.727286
-400.0001,4,625.730951
-700.0001,3,625.733786
-798.979166,4,625.737288
-400.0001,3,625.740613
-700.0001,4,625.744671
-400.0001,3,625.747669
-500.0001,3,625.750666
-600.0001,3,625.753818
-800.0001,3,625.818051
-400.0001,3,625.821335
-700.0001,5,625.82562
-600.0001,3,625.829054
-500.0001,4,625.832836
-300.0001,3,625.83583
-300.0001,3,625.838872
-700.0001,4,625.842516
-300.0001,6,625.847623
-500.0001,3,625.850949
-300.0001,3,625.853893
-300.0001,3,625.856931
-500.0001,3,625.860076
-400.0001,5,625.864373
-400.0001,3,625.867215
-300.0001,3,625.870012
-500.0001,3,625.873049
-600.0003,5,625.878163
-500.0001,5,625.882913
-1000.0001,3,625.886066
-300.0001,3,625.889119
-400.0001,3,625.892357
-400.0001,3,625.895452
-600.0001,3,625.898609
-500.0001,3,625.901611
-400.0001,3,625.904718
-400.0001,3,625.90775
-200.0001,3,625.910665
-300.0001,3,625.913804
-400.0001,3,625.916729
-500.0001,3,625.91959
-400.0001,3,625.922668
-300.0001,4,625.926199
-400.0001,4,625.929685
-600.0001,3,625.933056
-500.0001,3,625.936089
-700.0001,6,625.940968
-300.0001,3,625.944328
-700.0001,3,625.947337
-600.0001,4,625.95114
-600.0001,4,625.954896
-300.0001,4,625.958515
-700.0001,3,625.961422
-500.0001,3,625.964419
-400.0001,3,625.967443
-300.0001,3,625.970278
-300.0001,3,625.97368
-700.0001,4,625.977736
-600.0001,3,625.980786
-400.0001,3,625.98374
-500.0001,3,625.986608
-400.0001,3,625.989797
-300.0001,3,625.992803
-400.0001,3,625.995786
-700.0001,4,625.999444
-200.0001,3,626.002376
-300.0001,3,626.005363
-300.0001,3,626.008272
-400.0001,3,626.011297
-1000.0003,7,626.018201
-300.0001,3,626.021326
-500.0001,4,626.024977
-700.0001,3,626.027887
-500.0001,3,626.03085
-400.0001,3,626.033865
-300.0001,6,626.038815
-600.0001,4,626.04256
-700.0001,5,626.047232
-500.0001,4,626.050888
-400.0001,3,626.053869
-200.0001,5,626.058023
-300.0001,3,626.060809
-400.0001,3,626.063627
-300.0001,3,626.128776
-400.0001,3,626.131795
-500.0001,3,626.134613
-600.0001,4,626.138936
-700.0001,3,626.142125
-500.0001,4,626.145998
-300.0001,3,626.149095
-300.0001,3,626.15203
-300.0001,3,626.15496
-300.0001,3,626.15789
-400.0001,3,626.160833
-300.0001,3,626.16379
-500.000097,3,626.166797
-400.0001,6,626.171726
-400.0001,3,626.174618
-700.0001,4,626.178184
-700.0001,3,626.181103
-500.0001,3,626.184173
-600.0001,3,626.187118
-300.0001,3,626.190086
-600.0001,3,626.193528
-400.0001,3,626.196515
-600.0001,4,626.200046
-400.0001,3,626.203312
-500.0001,3,626.207042
-400.0001,3,626.210047
-500.0001,3,626.21631
-200.0001,3,626.219299
-400.0001,3,626.222169
-600.0001,3,626.225057
-300.0001,3,626.232973
-600.0001,3,626.239904
-900.0001,3,626.244385
-499.946009,5,626.249898
-300.0001,4,626.253971
