#{"t_start": 1702284563.918493, "env_id": "ContactProcess"}
r,l,t
-2800.000397,7,547.090403
-1500.000098,4,547.094555
-4100.00032,11,547.106016
-4799.249035,14,547.12377
-4697.794073,12,547.136387
-3300.000098,8,547.144542
-2600.000399,8,547.153199
-1800.000099,6,547.159986
-6500.000278,16,547.17458
-3200.000293,9,547.186128
-2100.000199,6,547.193442
-1897.879767,5,547.19935
-2600.000199,6,547.207807
-2600.000093,7,547.21438
-2600.000399,7,547.223566
-3400.000185,8,547.234256
-2300.000098,6,547.240732
-3200.000298,8,547.250185
-3000.000296,8,547.259622
-3500.000299,10,547.27184
-2400.000198,7,547.281511
-4000.000099,11,547.291623
-2300.000198,6,547.298305
-2200.000194,6,547.30602
-1900.000398,6,547.314253
-3700.000099,9,547.322669
-2500.000098,7,547.330933
-24292.193389,72,547.395105
-1200.000199,5,547.401049
-7099.866677,22,547.425718
-2299.653492,7,547.434479
-9400.000113,30,547.462543
-3800.000293,10,547.472972
-3000.0004,8,547.483207
-2499.117924,6,547.489692
-3100.000299,8,547.496954
-4100.000088,10,547.507321
-10199.998216,28,547.534751
-3300.000198,9,547.544635
-6598.776405,22,547.567232
-3700.000092,10,547.577349
-1600.000198,5,547.583762
-5400.000148,17,547.600676
-7596.65401,21,547.622883
-3100.000099,9,547.632461
-1800.000197,5,547.63987
-9298.940141,29,547.662089
-1300.000197,4,547.667322
-5999.35778,19,547.68556
-1500.000098,4,547.689578
-3300.000188,9,547.700665
-2500.000297,8,547.708794
-1800.000099,5,547.713374
-3000.000295,9,547.724572
-1198.924984,4,547.729168
-5100.000164,15,547.744284
-3700.000599,10,547.757754
-3100.000297,8,547.767407
-3895.924272,11,547.777807
-1700.000198,6,547.785878
-3000.000198,8,547.792834
-2900.000099,9,547.80124
-2900.000298,9,547.812395
-2900.000399,11,547.823034
-4699.745497,17,547.842233
-3700.000197,14,547.857486
-3500.000121,9,547.86817
-3599.454506,10,547.877921
-7696.258853,23,547.903924
-4100.000396,10,547.918418
-3500.000288,10,547.930204
-9799.999762,32,547.960682
-1898.211508,5,547.966534
-1700.000098,5,547.972428
-1900.000198,6,547.979733
-3500.000294,8,547.990369
-2700.000296,10,548.00385
-2900.00039,7,548.012775
-2599.999841,9,548.023233
-2300.000094,6,548.030017
-4896.224192,16,548.044857
-4498.567867,12,548.060086
-8597.99015,24,548.081688
-4100.000699,12,548.095604
-3700.000496,11,548.108722
-2800.000497,7,548.117656
-2400.000194,5,548.124441
-4495.964907,12,548.136966
-3500.000073,10,548.149171
-2500.000297,6,548.157659
-2800.0004,9,548.169362
-4293.874137,14,548.187624
-2100.000198,6,548.196277
-7297.334073,23,548.214655
-2800.000199,8,548.225797
-1700.000098,4,548.229841
-4299.999982,12,548.242138
-6495.824411,21,548.263943
-2900.000478,10,548.276309
-6800.000108,22,548.297852
-5497.137361,17,548.314543
-5000.000152,15,548.328493
-2100.000399,6,548.336938
-2900.000093,8,548.344153
-7799.899895,26,548.373821
-1800.000197,7,548.382934
-3900.000289,9,548.393677
-3700.000193,10,548.404053
-5300.000227,17,548.423983
-4300.000073,10,548.434812
-5997.547898,17,548.456598
-1799.347428,5,548.461667
-3394.953163,10,548.472304
-3400.000197,8,548.483104
-2800.000099,8,548.489392
-3000.000199,8,548.498305
-7999.998505,24,548.521896
-1400.000097,4,548.526936
-6000.000057,15,548.543228
-2800.000194,8,548.552948
-2300.000297,6,548.561592
-2700.000298,7,548.571276
-3698.423975,11,548.583233
-1600.000098,6,548.590023
-1800.000098,5,548.595984
-5696.123733,15,548.612199
-1900.000098,6,548.619024
-1800.000194,5,548.624865
-2098.829119,5,548.628979
-1900.00009,6,548.636613
-3100.000598,10,548.648302
-2400.000193,6,548.655779
-2699.855558,9,548.666712
-2500.000099,6,548.6732
-3000.000298,7,548.682582
-3100.000498,9,548.693931
-2400.000099,6,548.700211
-2200.000198,6,548.707137
-6898.374855,20,548.796796
-2300.000099,6,548.803771
-3800.000394,11,548.823593
-1900.0003,5,548.829648
-6197.081201,17,548.847638
-2200.000095,5,548.85394
-4100.000299,10,548.868129
-3198.857335,10,548.878993
-1800.000198,4,548.884631
-3099.955103,8,548.895758
-3500.0001,10,548.905617
-5999.862699,19,548.927334
-3900.000299,9,548.938483
-3397.778102,10,548.948432
-2000.000297,5,548.954515
-2200.000197,5,548.961033
-9999.999583,26,548.988849
-8297.501871,24,549.010998
-2300.000598,7,549.0197
-4400.000066,12,549.033634
-4800.000393,12,549.048421
-1600.000097,5,549.054851
-2100.000099,6,549.061643
-1500.000098,5,549.067563
-1700.000099,5,549.073721
-3900.000036,12,549.085626
-2500.000396,8,549.096341
-2399.418421,5,549.102595
-3600.000188,9,549.112823
-1700.000198,5,549.122599
-2200.000491,7,549.131833
-3500.000199,7,549.139861
-5399.948507,16,549.159937
-2600.000159,6,549.167437
-2596.67935,7,549.175361
-2000.000298,6,549.182641
-3700.000099,11,549.192599
-1600.000297,5,549.198464
-2700.000198,8,549.208558
-2800.000127,7,549.216704
-2000.000097,6,549.224222
-1900.000198,5,549.230917
-1800.000297,6,549.239238
-2200.000199,7,549.247567
-5300.000697,16,549.270174
-3697.423708,12,549.286472
-1600.000198,5,549.292828
-4500.000371,15,549.311042
-2700.00009,8,549.317989
-3500.000195,10,549.328902
-2600.000198,7,549.337702
-2800.000398,8,549.348311
-6999.928675,22,549.368938
-4100.000079,14,549.383431
-2100.000197,5,549.389185
-2000.000297,5,549.394808
-1100.000098,4,549.398811
-3200.000099,10,549.409208
-6200.000017,20,549.433829
-3597.718971,9,549.443209
-2698.090232,7,549.451744
-5399.080042,16,549.468611
-2800.000299,8,549.479836
-2500.000397,7,549.488566
-3299.982803,11,549.499242
-4100.000398,12,549.512849
-5399.999999,12,549.523468
-5300.0001,17,549.537194
-2400.000398,6,549.545124
-2900.000398,9,549.555628
-2700.000099,8,549.563281
-2500.000597,9,549.575855
-3100.000099,11,549.587958
-1900.000198,6,549.594763
-3300.000499,9,549.607652
-3000.000199,8,549.616639
-3000.000449,7,549.626355
-1500.000097,4,549.631912
-6197.946678,17,549.646105
-4099.998503,12,549.659599
-2300.000198,7,549.667763
-3900.0004,9,549.678201
-4000.000399,12,549.692104
-2500.000298,7,549.70159
-2800.000298,7,549.714564
-2400.000295,7,549.723836
-4296.470693,10,549.733558
-2400.000199,9,549.743529
-2800.000199,9,549.754634
-3900.000299,12,549.769318
-6300.000026,20,549.789076
-2400.000087,7,549.796514
-1800.000198,5,549.80279
-2900.000195,8,549.81355
-1700.000398,6,549.821387
-2400.000396,7,549.831491
-4700.000033,16,549.848301
-2999.135573,10,549.859315
-3200.000199,9,549.868814
-2500.000199,7,549.876702
-2200.000098,6,549.884389
-3400.000289,9,549.894558
-2000.000097,7,549.902984
-2899.4504,9,549.912274
-7599.999976,23,549.93675
-3299.959474,11,549.948298
-4000.000186,13,549.96024
-4000.000279,11,549.973753
-2700.000199,9,549.98346
-7798.387226,27,550.012086
-2500.000399,8,550.021849
-1999.97048,5,550.028516
-2000.000298,7,550.038469
-2700.000195,6,550.045579
-5100.000095,15,550.062017
-3000.000296,9,550.073415
-2100.000096,6,550.08147
-1400.000197,5,550.088042
-2897.831463,9,550.099427
-2200.000238,8,550.109041
-2696.859091,7,550.117362
-3100.000494,11,550.13187
-2300.000185,8,550.141869
-4600.000397,13,550.156464
-4699.073044,14,550.17087
-2500.000099,8,550.179033
-4300.000297,12,550.190564
-1500.000099,6,550.195822
-2100.000298,6,550.203763
-10098.734919,32,550.231897
-1900.000198,6,550.238822
-1600.000199,5,550.245698
-2000.000398,6,550.253897
-3000.000098,6,550.260571
-2200.000297,5,550.268026
-2500.000198,7,550.277359
-3899.43142,13,550.294384
-2300.000097,7,550.302203
-1600.0001,4,550.306931
-6700.00068,20,550.33063
-8899.900738,30,550.359892
-3000.000299,8,550.369568
-3400.000298,9,550.38104
-3397.958016,10,550.390465
-5300.00025,15,550.405673
-1900.000099,5,550.411152
-2600.000197,8,550.421711
-4398.985076,12,550.436146
-3500.000188,9,550.446257
-2299.981755,6,550.454328
-1800.000098,4,550.458423
-3300.000597,9,550.471848
-3200.000494,9,550.482196
-2700.000199,7,550.490535
-2700.000198,7,550.498676
-3000.000295,8,550.50899
-2700.00038,8,550.518634
-3100.000396,9,550.532365
-2200.000396,8,550.543746
-4299.086006,11,550.556849
-4400.000283,11,550.569018
-1399.999998,6,550.575007
-9099.944877,28,550.60705
-4100.000498,13,550.621844
-11898.315037,37,550.655623
-3600.000297,10,550.667021
-4600.000697,14,550.684049
-6800.000172,20,550.704602
-3800.000313,14,550.721201
-3000.0001,7,550.728209
-2100.000193,5,550.733812
-3099.176018,10,550.745499
-4500.000199,13,550.757277
-5395.673745,16,550.772654
-2599.78855,8,550.780805
-1897.337333,8,550.788845
-2400.000198,5,550.795376
-2200.000298,6,550.803202
-2497.487456,7,550.81164
-2200.000399,7,550.819342
-3000.000098,8,550.827986
-2297.39157,7,550.83627
-3400.000197,11,550.849191
-6400.000162,17,550.871377
-1900.000099,5,550.877418
-2400.000194,5,550.883986
-3000.000393,8,550.892976
-3300.000197,10,550.904961
-3100.000084,9,550.914532
-8300.000243,21,550.937535
-3099.999922,8,550.945765
-2500.000083,7,550.954061
-4300.000189,12,550.967781
-4700.000184,14,550.983807
-2400.000197,7,550.992604
-3400.000199,9,551.003976
-2600.00028,8,551.013254
-3700.000194,12,551.027798
-2800.000199,7,551.035981
-1900.000298,6,551.044037
-7099.999436,19,551.06434
-8995.220379,29,551.095224
-1400.000197,5,551.102032
-1700.000197,5,551.109366
-2200.000097,5,551.116163
-2900.000298,7,551.125872
-2400.00008,7,551.132907
-1900.000299,6,551.141606
-1500.000097,4,551.146665
-2800.000298,7,551.155608
-5799.99999,18,551.176535
-2000.000198,6,551.184586
-1900.000098,5,551.189268
-2600.000298,8,551.199603
-2500.0004,8,551.210787
-1900.000198,5,551.217257
-2000.000094,5,551.223218
-2500.000399,9,551.233938
-3299.644895,10,551.246231
-4900.000008,15,551.265047
-1600.000198,4,551.269383
-2700.000198,6,551.276927
-8100.00002,21,551.297301
-3200.000179,10,551.309704
-8097.70472,24,551.33555
-3500.00038,11,551.349648
-4600.000499,13,551.363958
-6498.221602,21,551.385721
-4399.917444,14,551.400655
-4000.00047,11,551.412908
-1700.000097,5,551.420419
-2100.000199,6,551.428055
-9397.294642,28,551.458585
-2100.000286,6,551.470879
-3600.000498,10,551.483692
-3498.311438,11,551.495559
-2700.000092,7,551.503299
-3200.000299,9,551.514508
-1700.000098,6,551.522712
-2900.000295,8,551.532525
-2100.000297,6,551.54152
-3600.000199,10,551.553573
-4100.000498,11,551.567432
-4099.963068,13,551.582817
-2400.000195,6,551.591192
-2500.0002,7,551.599384
-2400.000499,8,551.611366
-1300.000098,4,551.617354
-5500.000296,17,551.635425
-2300.000198,6,551.64241
-2100.000298,6,551.650926
-1600.000198,5,551.657496
-4100.000281,11,551.669398
-3000.000195,7,551.678594
-1700.000198,5,551.684254
-2400.000191,8,551.694393
-3000.000397,10,551.708622
-3899.999972,11,551.72215
-1700.000197,5,551.729167
-1900.000398,5,551.735645
-4800.000157,15,551.753113
-2400.000192,7,551.762061
-1600.000098,5,551.766674
-5100.00017,15,551.782236
-3000.000398,9,551.799
-2700.000097,7,551.806924
-2300.000198,8,551.817441
-3899.999989,11,551.82788
-6299.998052,19,551.845419
-1800.000096,5,551.851137
-3400.000165,10,551.860673
-2100.000199,5,551.865858
-1800.000198,5,551.872049
-2500.000294,7,551.881166
-2300.000398,8,551.890935
-2800.000297,6,551.899524
-3100.000299,9,551.910022
-5900.000051,17,551.928602
-2300.000298,6,551.936846
-3397.728661,12,551.947912
-1800.000099,6,551.953205
-5600.000252,16,551.974864
-1998.635836,5,551.981934
-3000.000199,8,551.991793
-2500.000298,6,552.000304
-3499.944228,10,552.012034
-1800.000196,5,552.019114
-3000.000198,8,552.027051
-4099.989594,10,552.038514
-4096.749359,12,552.052182
-2800.000099,8,552.06123
-4687.408492,13,552.076025
-2600.000093,6,552.083458
-2600.000298,7,552.09686
-4200.000342,14,552.112907
-2499.278543,9,552.121189
-3700.000398,9,552.13458
-3399.999982,9,552.144624
-2700.000399,8,552.154183
-3800.000395,11,552.169348
-4500.000294,11,552.183121
-4300.000187,13,552.198361
-5500.000197,14,552.21358
-2800.000072,8,552.221818
-18499.996059,55,552.282354
-3499.95857,10,552.295172
-2000.000298,6,552.303546
-3100.000497,9,552.31402
-4800.000172,14,552.329704
-6799.999971,21,552.348774
-3100.000199,9,552.35966
-20094.589609,62,552.420241
-2800.000299,10,552.4322
-4000.000173,10,552.444256
-2300.000199,5,552.449929
-2300.000196,7,552.458589
-2800.000088,7,552.467143
-2400.000093,7,552.474791
-3200.000395,10,552.489352
-2999.732852,9,552.499956
-2900.00009,8,552.508781
-4000.0004,9,552.520601
-2400.000096,7,552.529114
-3300.000099,9,552.537322
-4200.000176,11,552.549438
-1798.961325,7,552.55815
-3700.000081,11,552.570302
-2400.000196,6,552.579232
-7695.519808,23,552.601494
-3300.000395,9,552.61267
-1600.000198,5,552.618486
-3500.000189,9,552.629701
-1500.000098,4,552.633799
-3500.000299,9,552.643918
-1900.000097,6,552.651648
-2900.000197,7,552.66015
-2400.000086,7,552.669116
-3300.000088,9,552.683877
-4800.00035,13,552.698761
-1800.000298,6,552.706737
-3300.000497,9,552.720735
-5100.000096,14,552.737942
-3000.000295,9,552.749625
-2100.000098,6,552.756416
-2500.000497,6,552.764565
-3600.00069,11,552.781192
-5499.118762,16,552.8
-2100.000198,5,552.8065
-2000.000198,5,552.813254
-4600.000485,15,552.833786
-2300.000196,7,552.844162
-7000.000107,20,552.866114
-2900.000194,9,552.87832
-2500.000398,7,552.888781
-3600.000199,10,552.900646
-1900.000189,7,552.908813
-2900.000297,8,552.919022
-2300.000199,6,552.928015
-2500.000198,6,552.93505
-2400.000291,7,552.943707
-2800.000298,11,552.95818
-3300.000397,8,552.969365
-3600.000168,11,552.981048
-5897.845525,17,553.000325
-4300.000026,13,553.014727
-3900.000397,11,553.029293
-2300.000198,6,553.036555
-1900.000098,5,553.042359
-2499.931647,8,553.05271
-2500.000289,7,553.062073
-2100.000198,7,553.070952
-3700.000298,10,553.083743
-1900.000298,6,553.090887
-2600.000299,8,553.102197
-2500.000297,8,553.113393
-6799.999857,21,553.133562
-1900.000197,5,553.140732
-7499.055091,28,553.169937
-1600.000098,5,553.174607
-2100.000098,5,553.181305
-2399.795812,8,553.190365
-5500.000385,17,553.210988
-11498.152696,35,553.242099
-3597.724953,12,553.256013
-4800.000127,15,553.27316
-2800.000099,7,553.281762
-2500.0003,7,553.289905
-1800.000398,7,553.303143
-11492.521313,30,553.331138
-2999.772307,8,553.340074
-3799.943712,10,553.35261
-2000.000098,5,553.358589
-2100.000398,6,553.366868
-4399.562746,11,553.379677
-3500.000192,10,553.390585
-1400.000097,4,553.395646
-4800.000098,13,553.40826
-1800.000298,6,553.417018
-2700.000197,9,553.427657
-2100.000097,4,553.432866
-3100.00029,8,553.441619
-5798.929123,18,553.462274
-1600.000298,5,553.46875
-2600.000098,8,553.47883
-2200.000241,7,553.488472
-2700.000198,8,553.498605
-2300.000297,6,553.507414
-2899.969204,8,553.517517
-2100.000098,5,553.523947
-1500.000298,5,553.531192
-4900.000394,13,553.543001
-4600.000078,12,553.556055
-2700.000391,9,553.567499
-7599.99868,22,553.592043
-6299.949291,16,553.613717
-3499.994943,10,553.625148
-4296.464737,13,553.636676
-2500.000396,8,553.647623
-5299.421879,18,553.667129
-2400.000287,8,553.676816
-2300.000398,8,553.68631
-3199.999974,9,553.69572
-3200.000299,9,553.706247
-3699.481317,12,553.722494
-4200.000199,11,553.734795
-4098.521539,14,553.74904
-4600.000179,12,553.762806
-5797.636773,18,553.782088
-4300.000391,14,553.799498
-4698.366876,13,553.813097
-5600.000038,15,553.827744
-1600.000198,5,553.833799
-1900.000398,6,553.841934
-3399.502225,13,553.858489
-18199.991008,55,553.916445
-3200.000186,8,553.925667
-3796.773327,11,553.937958
-3400.000199,9,553.947998
-1800.000198,7,553.956964
-2300.000088,6,553.964205
-3200.000187,8,553.974441
-3799.821195,11,553.985038
-4298.981584,14,554.002749
-2800.000296,9,554.012912
-4000.0004,11,554.023549
-6400.000035,19,554.041995
-3000.000498,8,554.053412
-2398.966116,9,554.064264
-4197.913292,15,554.079638
-1700.000098,4,554.084634
-2700.0002,9,554.094365
-2400.000191,7,554.104571
-2100.000198,7,554.114353
-1696.646735,6,554.120317
-4994.956968,16,554.136042
-3400.000399,11,554.150776
-2700.000299,8,554.159979
-3496.40188,11,554.172752
-3000.000197,8,554.186749
-4600.000315,15,554.203917
-4000.000194,12,554.218761
-4100.000584,13,554.233658
-4500.000192,11,554.245632
-3600.000084,11,554.256095
-2900.000197,8,554.264471
-2400.000197,7,554.274142
-3100.000397,7,554.283382
-1900.000198,6,554.290632
-8599.944832,23,554.315158
-2500.000085,7,554.323984
-4599.999543,13,554.337778
-7399.933883,19,554.355317
-3300.000198,10,554.366695
-18199.866884,53,554.418608
-6500.000214,19,554.44198
-4200.000391,13,554.458276
-2100.000198,5,554.468783
-3000.000298,9,554.479838
-1500.000398,5,554.487472
-2700.00049,8,554.498033
-2100.000099,7,554.505073
-4300.000087,13,554.518174
-3000.000211,10,554.531712
-1900.000298,6,554.53943
-5099.39495,15,554.556767
-2700.000296,6,554.5656
-3500.000571,10,554.578591
-8600.000026,24,554.602668
-1300.000097,4,554.607838
-6100.000147,17,554.625158
-5000.000392,15,554.643594
-4000.000399,10,554.656217
-10399.998831,27,554.683124
-2700.000193,9,554.691066
-2600.000092,7,554.699042
-1400.000197,4,554.704189
-1500.000198,4,554.709536
-2800.000294,9,554.721447
-3200.000193,8,554.729323
-2900.000091,7,554.737044
-2300.000099,6,554.743404
-4400.000031,13,554.755954
-4300.000197,13,554.773941
-4000.000064,11,554.786069
-3100.000298,8,554.796684
-4400.000096,10,554.807143
-3200.000099,8,554.814913
-6100.000413,18,554.83625
-2300.000295,6,554.844515
-1600.000299,5,554.851314
-2999.716924,9,554.860462
-3600.000179,10,554.870464
-4200.000194,9,554.880297
-2500.000191,8,554.890362
-2000.000185,6,554.897502
-1400.000098,4,554.902534
-4400.000192,13,554.916284
-2200.0001,6,554.923418
-2500.000197,8,554.933789
-4398.221877,14,554.946514
-2500.000299,8,554.956526
-2200.000099,5,554.963613
-2400.000098,6,554.970146
-3799.999823,10,554.982836
-2900.000397,7,554.992444
-3300.000399,9,555.002949
-2300.000198,5,555.009275
-3300.000593,10,555.0227
-4599.999974,15,555.040963
-4100.000187,11,555.053945
-2399.999992,7,555.065206
-2300.000399,8,555.076447
-3300.000099,10,555.08775
-2800.000297,7,555.098518
-3000.000199,8,555.107325
-4500.000188,13,555.124012
-2500.000098,6,555.131446
-1800.000195,5,555.137812
-6800.000198,17,555.154216
-3500.000299,11,555.167699
-4899.984083,14,555.182592
-4798.525769,13,555.196468
-1598.693726,5,555.202248
-8700.000084,23,555.223408
-5300.000197,14,555.240389
-2100.000096,6,555.247283
-4400.0003,12,555.263009
-3300.0004,10,555.276079
-3500.000199,11,555.288459
-4898.993704,13,555.304043
-4599.606991,14,555.320554
-1700.000298,4,555.326367
-3100.000197,8,555.335318
-5200.000594,14,555.353949
-4900.000399,15,555.378053
-2798.998562,9,555.388376
-1700.000297,5,555.395964
-5200.000492,16,555.418821
-8098.472253,22,555.441716
-4600.000092,13,555.454301
-4500.000261,13,555.469678
-2900.000398,9,555.481832
-2500.000199,8,555.492195
-2100.000194,6,555.500679
-2000.000298,6,555.507526
-4100.000487,12,555.523525
-1600.000099,5,555.529192
-2800.0001,7,555.536755
-2300.000296,7,555.54525
-3500.000295,7,555.552376
-2800.000099,9,555.562418
-2200.000195,7,555.570853
-2500.000094,7,555.579349
-2300.000097,6,555.587521
-2300.000198,6,555.595276
-4300.000393,13,555.61295
-3500.000295,8,555.622628
-4396.573229,15,555.638343
-2300.000091,7,555.646805
-3600.000189,9,555.657557
-3200.000299,9,555.668574
-2500.000331,7,555.677186
-2500.000198,6,555.688964
-4000.000295,11,555.701553
-5800.000193,17,555.720718
-1900.000398,6,555.72805
-5400.000281,17,555.747556
-3400.000198,10,555.757377
-1999.999736,5,555.763276
-2500.000298,6,555.77034
-4100.000298,11,555.782808
-3000.000185,10,555.795718
-3099.999629,7,555.803439
-2200.000297,6,555.812236
-3500.000497,9,555.823571
-5700.000172,15,555.837652
-3100.00037,11,555.851836
-7500.000203,25,555.878603
-1900.000099,5,555.88444
-2800.0002,8,555.894101
-7098.687452,21,555.916262
-4298.892111,13,555.93008
-2900.000395,9,555.942736
-4800.000199,13,555.9544
-4100.000398,14,555.974091
-2799.854455,11,555.991994
-6400.000037,18,556.008941
-2000.000098,6,556.016496
-4300.000198,12,556.02793
-2300.000099,6,556.035287
-1700.000098,5,556.04114
-4399.818979,11,556.053189
-2500.000198,7,556.061913
-2000.000298,5,556.068442
-5000.000196,12,556.082876
-3400.0003,11,556.094711
-2400.000285,6,556.101424
-2800.000498,7,556.111099
-8099.107215,23,556.13231
-2400.000198,6,556.1391
-3100.000296,9,556.150558
-3400.0002,7,556.157497
-2900.000098,8,556.16727
-3700.000299,11,556.180107
-2300.000299,7,556.189436
-1399.961679,5,556.195911
-4799.694879,16,556.211412
-2400.000298,7,556.220325
-2200.000115,7,556.228676
-4798.808179,16,556.248133
-3700.000193,13,556.264315
-4700.000011,16,556.283037
-3700.000083,9,556.293031
-1700.000497,5,556.298999
-2900.000095,8,556.308652
-1100.000098,4,556.312756
-2300.000099,5,556.319137
-3499.987104,11,556.330265
-3300.000268,10,556.340947
-3197.248127,12,556.356016
-5400.000073,14,556.368693
-2400.000297,7,556.377052
-2800.000397,8,556.388878
-3000.000393,8,556.396953
-2300.000098,6,556.402538
-3100.000299,9,556.413109
-4600.000094,12,556.426651
-3100.000396,8,556.435396
-2300.000099,7,556.442307
-4600.000493,13,556.456997
-4100.000386,9,556.466477
-3400.000199,8,556.476408
-1600.000198,5,556.483299
-9699.999639,28,556.511703
-6100.00017,18,556.533194
-4100.0001,10,556.54267
-4400.000595,13,556.563986
-1700.000197,5,556.571242
-1800.000198,6,556.579292
-2100.000198,6,556.587152
-15199.999771,42,556.629522
-2000.000098,5,556.635291
-4900.000068,11,556.648018
-1700.000094,5,556.653882
-1500.000097,4,556.658908
-6900.000316,21,556.684178
-2800.000298,8,556.693504
-5100.00019,15,556.708203
-1400.000099,5,556.713739
-3299.736981,9,556.723683
-6000.000171,15,556.739623
-3100.000276,9,556.750302
-10699.999338,26,556.776443
-3199.470512,8,556.787527
-1700.000097,5,556.794367
-2700.000199,8,556.80285
-3400.000298,10,556.815915
-9700.000136,26,556.84346
-1500.000098,5,556.84923
-2900.000399,9,556.862825
-2000.000199,5,556.86895
-3400.000292,9,556.879349
-3000.000099,9,556.888225
-2900.000497,9,556.900835
-2500.000187,7,556.908314
-2200.000298,7,556.917115
-2300.000198,7,556.925523
-2700.000198,9,556.935237
-2496.482154,8,556.943784
-1700.000098,4,556.947975
-2100.0002,5,556.954117
-5296.654824,17,556.971045
-2500.000295,8,556.981311
-3699.008449,11,556.993841
-3400.000248,11,557.006917
-3100.000495,9,557.019093
-2499.999999,7,557.026041
-3600.000293,10,557.037388
-14795.269875,45,557.076338
-4400.000093,13,557.091395
-1800.000198,6,557.098943
-2900.000198,11,557.111571
-2100.000199,7,557.120284
-5500.000011,13,557.133037
-2000.000196,7,557.145624
-3000.000298,9,557.157186
-3199.666343,8,557.168023
-2300.000199,6,557.175251
-4097.946273,13,557.18882
-1600.000198,6,557.196623
-2000.000198,5,557.201788
-3100.000098,9,557.211321
-4700.000392,13,557.226544
-3097.958234,10,557.23737
-15899.999912,50,557.290872
-2200.000099,6,557.29611
-2500.000199,6,557.302962
-3200.000099,8,557.310417
-1300.000098,4,557.314471
-10399.532157,29,557.34597
-3800.000196,11,557.357915
-4899.999632,14,557.371712
-5200.000078,14,557.387349
-2500.000298,6,557.394953
-3300.00009,10,557.406354
-4400.000087,13,557.423505
-1999.867889,6,557.430577
-2900.000199,10,557.440929
-4700.000499,14,557.457557
-3000.000398,10,557.469467
-2000.000298,6,557.477485
-3600.000281,12,557.491449
-3400.000098,8,557.500243
-3200.000199,9,557.511093
-5300.000189,15,557.524217
-2900.000078,9,557.534158
-2100.000298,6,557.542653
-2800.000292,8,557.552941
-3400.000196,10,557.562214
-3100.000197,9,557.571674
-2900.000195,7,557.580204
-2700.000199,8,557.589201
-2700.000097,8,557.599578
-3797.655306,10,557.610579
-2700.000299,8,557.620154
-2400.000298,7,557.629832
-2800.000098,6,557.637116
-2200.000199,7,557.64564
-10597.378411,30,557.672998
-2099.312593,6,557.679877
-4200.000191,11,557.69218
-3400.0002,8,557.702375
-4100.000079,10,557.718435
-13400.000118,37,557.754645
-1800.000249,6,557.762488
-3099.659246,7,557.771118
-2500.000298,6,557.778089
-3200.000288,10,557.789818
-2300.000296,8,557.799931
-4000.000097,10,557.809101
-1700.000298,6,557.81754
-3100.000189,7,557.826171
-2000.000095,6,557.833358
-2200.000597,8,557.844752
-4100.000398,12,557.859637
-3500.000092,8,557.867969
-3599.771507,10,557.878748
-6600.000021,17,557.896694
-1900.000098,5,557.902593
-2700.0001,6,557.908931
-2500.000099,6,557.91529
-2700.000196,8,557.924493
-5800.000298,16,557.942599
-2900.000197,8,557.953585
-1800.000198,5,557.959832
-2000.000197,5,557.967139
-2500.000497,7,557.978196
-9983.025596,30,558.011029
-2100.000094,6,558.018436
-4899.999924,16,558.039118
-3700.000068,11,558.050692
-1800.000298,7,558.059718
-1900.000197,6,558.06763
-2300.000299,6,558.075409
-2200.000398,6,558.08331
-1900.000098,4,558.087422
-4500.000283,13,558.10311
-3399.198741,12,558.117246
-7599.999952,22,558.140909
-4099.998443,14,558.152231
-5598.503405,20,558.174368
-3100.000299,8,558.183827
-3800.000298,11,558.197368
-2000.000098,5,558.201964
-4700.000299,15,558.21664
-3800.00019,10,558.227868
-5600.000231,15,558.246009
-5499.979991,12,558.259463
-2600.000597,9,558.271275
-2799.753226,7,558.278154
-2500.000197,9,558.28931
-2400.000098,8,558.297904
-1900.000096,6,558.309771
-4300.000499,11,558.323989
-2900.000297,7,558.33366
-1600.000198,6,558.339577
-2700.00019,8,558.348123
-2900.000299,10,558.360397
-3200.000397,9,558.372096
-1000.0002,4,558.37657
-2900.000397,8,558.386349
-3500.000195,9,558.395538
-2700.000191,7,558.404058
-11500.000014,32,558.43475
-2400.000094,7,558.441743
-5997.361296,18,558.46127
-4500.000298,12,558.47605
-6892.573722,21,558.496934
-3299.979917,9,558.5061
-2600.000107,9,558.516521
-1800.000098,5,558.522447
-3100.000093,10,558.532616
-3400.0003,11,558.543328
-3700.000697,12,558.556953
-3000.000498,9,558.569043
-2700.000199,7,558.577176
-4100.000291,11,558.588014
-2600.000098,6,558.598644
-2200.000398,7,558.608637
-4796.364336,15,558.625838
-2600.000599,8,558.636829
-1400.000098,4,558.640912
-4500.000492,16,558.661676
-2500.000198,6,558.669437
-3100.000195,8,558.678778
-3200.000298,9,558.689678
-3399.666923,11,558.700799
-3299.023748,12,558.713586
-8700.000071,27,558.74292
-10498.737345,31,558.773575
-2600.000498,7,558.784618
-2700.000099,7,558.792079
-3499.52428,12,558.805543
-2200.000198,6,558.813094
-3200.00009,9,558.82266
-2700.000099,6,558.830136
-2900.000193,8,558.83929
-3700.000295,12,558.854776
-2599.999994,6,558.861377
-2000.000391,7,558.870202
-4300.000297,11,558.883122
-2500.000198,8,558.896489
-5900.000109,18,558.914807
-2100.000299,6,558.923324
-2800.000698,10,558.936911
-8899.999898,27,558.962454
-2100.000195,6,558.970706
-2600.000196,7,558.979711
-3300.000396,10,558.992816
